,index,Pincode,Districtname,StateName
18025,831778,813110,BANKA,BIHAR
18026,831799,813113,BHAGALPUR,BIHAR
18027,831809,813201,MUNGER,BIHAR
18028,831899,813202,BANKA,BIHAR
18029,832008,813203,BHAGALPUR,BIHAR
18030,832080,813204,BHAGALPUR,BIHAR
18031,832237,813205,BANKA,BIHAR
18032,832402,813206,BHAGALPUR,BIHAR
18033,832424,813207,BANKA,BIHAR
18034,832560,813208,SAHIBGANJ,JHARKHAND
18035,833089,813209,BHAGALPUR,BIHAR
18036,833182,813210,BHAGALPUR,BIHAR
18037,833283,813211,BANKA,BIHAR
18038,833445,813212,MUNGER,BIHAR
18039,833522,813213,BHAGALPUR,BIHAR
18040,833620,813214,BHAGALPUR,BIHAR
18041,833621,813221,MUNGER,BIHAR
18042,833758,813222,BHAGALPUR,BIHAR
18043,833829,814101,DUMKA,JHARKHAND
18044,833839,814102,DUMKA,JHARKHAND
18045,834090,814103,DUMKA,JHARKHAND
18046,834396,814110,DUMKA,JHARKHAND
18047,834690,814111,DEOGHAR,JHARKHAND
18048,834894,814112,DEOGHAR,JHARKHAND
18049,834895,814113,DEOGHAR,JHARKHAND
18050,834978,814114,DEOGHAR,JHARKHAND
18051,835061,814115,DEOGHAR,JHARKHAND
18052,835062,814116,DEOGHAR,JHARKHAND
18053,835065,814118,DUMKA,JHARKHAND
18054,835135,814119,DUMKA,JHARKHAND
18055,835333,814120,DEOGHAR,JHARKHAND
18056,835554,814131,BANKA,BIHAR
18057,835793,814133,GODDA,JHARKHAND
18058,836221,814141,DUMKA,JHARKHAND
18059,836471,814142,DEOGHAR,JHARKHAND
18060,836546,814143,GODDA,JHARKHAND
18061,836578,814144,DUMKA,JHARKHAND
18062,836654,814145,JAMTARA,JHARKHAND
18063,836936,814146,DUMKA,JHARKHAND
18064,837377,814147,GODDA,JHARKHAND
18065,837633,814148,DUMKA,JHARKHAND
18066,837814,814149,DEOGHAR,JHARKHAND
18067,838093,814150,DEOGHAR,JHARKHAND
18068,838514,814151,DUMKA,JHARKHAND
18069,838660,814152,DEOGHAR,JHARKHAND
18070,839002,814153,GODDA,JHARKHAND
18071,839276,814154,GODDA,JHARKHAND
18072,839459,814155,DEOGHAR,JHARKHAND
18073,839587,814156,GODDA,JHARKHAND
18074,839719,814157,DEOGHAR,JHARKHAND
18075,839924,814158,DUMKA,JHARKHAND
18076,840070,814160,GODDA,JHARKHAND
18077,840245,814165,GODDA,JHARKHAND
18078,840373,814166,JAMTARA,JHARKHAND
18079,840449,814167,DUMKA,JHARKHAND
18080,840596,815301,GIRIDH,JHARKHAND
18081,840610,815302,GIRIDH,JHARKHAND
18082,840740,815311,GIRIDH,JHARKHAND
18083,840762,815312,GIRIDH,JHARKHAND
18084,841279,815313,GIRIDH,JHARKHAND
18085,841439,815314,GIRIDH,JHARKHAND
18086,841772,815315,GIRIDH,JHARKHAND
18087,841857,815316,GIRIDH,JHARKHAND
18088,842003,815317,GIRIDH,JHARKHAND
18089,842162,815318,GIRIDH,JHARKHAND
18090,842289,815351,JAMTARA,JHARKHAND
18091,842629,815352,JAMTARA,JHARKHAND
18092,842990,815353,DEOGHAR,JHARKHAND
18093,843457,815354,JAMTARA,JHARKHAND
18094,843510,815355,JAMTARA,JHARKHAND
18095,843576,815357,DEOGHAR,JHARKHAND
18096,843817,815359,JAMTARA,JHARKHAND
18097,844117,816101,SAHIBGANJ,JHARKHAND
18098,844370,816102,SAHIBGANJ,JHARKHAND
18099,844758,816103,DUMKA,JHARKHAND
18100,844857,816104,SAHIBGANJ,JHARKHAND
18101,845125,816105,PAKUR,JHARKHAND
18102,845211,816106,PAKUR,JHARKHAND
18103,845513,816107,PAKUR,JHARKHAND
18104,845759,816108,PAKUR,JHARKHAND
18105,845960,816109,GODDA,JHARKHAND
18106,846121,816110,SAHIBGANJ,JHARKHAND
18107,846246,816115,SAHIBGANJ,JHARKHAND
18108,846259,816116,DEOGHAR,JHARKHAND
18109,846404,816117,PAKUR,JHARKHAND
18110,846554,816118,DUMKA,JHARKHAND
18111,846798,816120,SAHIBGANJ,JHARKHAND
18112,847088,816129,JAMTARA,JHARKHAND
18113,847211,821101,KAIMUR (BHABUA),BIHAR
18114,847438,821102,KAIMUR (BHABUA),BIHAR
18115,847680,821103,KAIMUR (BHABUA),BIHAR
18116,847753,821104,KAIMUR (BHABUA),BIHAR
18117,847945,821105,KAIMUR (BHABUA),BIHAR
18118,848073,821106,KAIMUR (BHABUA),BIHAR
18119,848269,821107,ROHTAS,BIHAR
18120,848390,821108,KAIMUR (BHABUA),BIHAR
18121,848635,821109,KAIMUR (BHABUA),BIHAR
18122,848714,821110,KAIMUR (BHABUA),BIHAR
18123,848804,821111,ROHTAS,BIHAR
18124,848879,821112,ROHTAS,BIHAR
18125,849003,821113,ROHTAS,BIHAR
18126,849210,821115,ROHTAS,BIHAR
18127,849250,821301,ROHTAS,BIHAR
18128,849342,821302,ROHTAS,BIHAR
18129,849361,821303,ROHTAS,BIHAR
18130,849374,821304,ROHTAS,BIHAR
18131,849452,821305,ROHTAS,BIHAR
18132,849561,821306,ROHTAS,BIHAR
18133,849610,821307,ROHTAS,BIHAR
18134,849620,821308,ROHTAS,BIHAR
18135,849649,821309,ROHTAS,BIHAR
18136,849686,821310,ROHTAS,BIHAR
18137,849786,821311,ROHTAS,BIHAR
18138,849810,821312,ROHTAS,BIHAR
18139,849907,822101,PALAMAU,JHARKHAND
18140,849916,822102,PALAMAU,JHARKHAND
18141,849942,822110,PALAMAU,JHARKHAND
18142,850110,822111,LATEHAR,JHARKHAND
18143,850166,822112,GARHWA,JHARKHAND
18144,850243,822113,PALAMAU,JHARKHAND
18145,850589,822114,GARHWA,JHARKHAND
18146,850779,822115,PALAMAU,JHARKHAND
18147,850869,822116,PALAMAU,JHARKHAND
18148,851054,822117,PALAMAU,JHARKHAND
18149,851060,822118,PALAMAU,JHARKHAND
18150,851286,822119,LATEHAR,JHARKHAND
18151,851388,822120,GARHWA,JHARKHAND
18152,851533,822121,GARHWA,JHARKHAND
18153,851650,822122,PALAMAU,JHARKHAND
18154,851861,822123,PALAMAU,JHARKHAND
18155,852117,822124,PALAMAU,JHARKHAND
18156,852248,822125,GARHWA,JHARKHAND
18157,852431,822126,LATEHAR,JHARKHAND
18158,852569,822128,GARHWA,JHARKHAND
18159,852649,822129,GARHWA,JHARKHAND
18160,852652,822131,PALAMAU,JHARKHAND
18161,852727,822132,PALAMAU,JHARKHAND
18162,852820,822133,GARHWA,JHARKHAND
18163,852892,822134,GARHWA,JHARKHAND
18164,852942,823001,GAYA,BIHAR
18165,852961,823002,GAYA,BIHAR
18166,852991,823003,GAYA,BIHAR
18167,853094,823004,GAYA,BIHAR
18168,853119,823005,GAYA,BIHAR
18169,853121,823311,GAYA,BIHAR
18170,853263,824101,AURANGABAD(BH),BIHAR
18171,853280,824102,AURANGABAD(BH),BIHAR
18172,853405,824103,AURANGABAD(BH),BIHAR
18173,853527,824111,AURANGABAD(BH),BIHAR
18174,853632,824112,AURANGABAD(BH),BIHAR
18175,853781,824113,AURANGABAD(BH),BIHAR
18176,853819,824114,AURANGABAD(BH),BIHAR
18177,853842,824115,AURANGABAD(BH),BIHAR
18178,853868,824116,AURANGABAD(BH),BIHAR
18179,853883,824118,GAYA,BIHAR
18180,853976,824120,AURANGABAD(BH),BIHAR
18181,854032,824121,AURANGABAD(BH),BIHAR
18182,854103,824122,AURANGABAD(BH),BIHAR
18183,854163,824123,AURANGABAD(BH),BIHAR
18184,854289,824124,AURANGABAD(BH),BIHAR
18185,854435,824125,AURANGABAD(BH),BIHAR
18186,854586,824127,ARWAL,BIHAR
18187,854594,824129,AURANGABAD(BH),BIHAR
18188,854631,824143,AURANGABAD(BH),BIHAR
18189,854669,824201,GAYA,BIHAR
18190,854883,824202,AURANGABAD(BH),BIHAR
18191,855008,824203,AURANGABAD(BH),BIHAR
18192,855127,824205,GAYA,BIHAR
18193,855250,824206,GAYA,BIHAR
18194,855313,824207,GAYA,BIHAR
18195,855434,824208,AURANGABAD(BH),BIHAR
18196,855481,824209,GAYA,BIHAR
18197,855564,824210,GAYA,BIHAR
18198,855720,824211,GAYA,BIHAR
18199,855866,824216,AURANGABAD(BH),BIHAR
18200,855867,824217,GAYA,BIHAR
18201,855963,824219,GAYA,BIHAR
18202,856007,824220,AURANGABAD(BH),BIHAR
18203,856105,824221,GAYA,BIHAR
18204,856166,824231,GAYA,BIHAR
18205,856412,824232,GAYA,BIHAR
18206,856872,824233,GAYA,BIHAR
18207,856993,824234,GAYA,BIHAR
18208,857003,824235,GAYA,BIHAR
18209,857088,824236,GAYA,BIHAR
18210,857180,824237,GAYA,BIHAR
18211,857253,824301,AURANGABAD(BH),BIHAR
18212,857333,824302,AURANGABAD(BH),BIHAR
18213,857403,824303,AURANGABAD(BH),BIHAR
18214,857547,825101,RAMGARH,JHARKHAND
18215,857601,825102,BOKARO,JHARKHAND
18216,857608,825103,CHATRA,JHARKHAND
18217,857805,825106,GIRIDH,JHARKHAND
18218,857914,825108,GIRIDH,JHARKHAND
18219,858103,825109,KODERMA,JHARKHAND
18220,858210,825132,KODERMA,JHARKHAND
18221,858408,825167,GIRIDH,JHARKHAND
18222,858499,825301,HAZARIBAG,JHARKHAND
18223,858501,825302,HAZARIBAG,JHARKHAND
18224,858579,825303,HAZARIBAG,JHARKHAND
18225,858617,825311,HAZARIBAG,JHARKHAND
18226,858761,825312,HAZARIBAG,JHARKHAND
18227,858868,825313,HAZARIBAG,JHARKHAND
18228,858965,825314,RAMGARH,JHARKHAND
18229,858979,825315,HAZARIBAG,JHARKHAND
18230,858993,825316,RAMGARH,JHARKHAND
18231,859019,825317,HAZARIBAG,JHARKHAND
18232,859029,825318,KODERMA,JHARKHAND
18233,859159,825319,HAZARIBAG,JHARKHAND
18234,859261,825320,GIRIDH,JHARKHAND
18235,859346,825321,CHATRA,JHARKHAND
18236,859455,825322,GIRIDH,JHARKHAND
18237,859584,825323,HAZARIBAG,JHARKHAND
18238,859674,825324,GIRIDH,JHARKHAND
18239,859835,825325,CHATRA,JHARKHAND
18240,859852,825326,HAZARIBAG,JHARKHAND
18241,859865,825329,GIRIDH,JHARKHAND
18242,859878,825330,HAZARIBAG,JHARKHAND
18243,859887,825336,HAZARIBAG,JHARKHAND
18244,859901,825401,CHATRA,JHARKHAND
18245,860247,825402,HAZARIBAG,JHARKHAND
18246,860361,825403,CHATRA,JHARKHAND
18247,860571,825404,CHATRA,JHARKHAND
18248,860825,825405,HAZARIBAG,JHARKHAND
18249,860952,825406,HAZARIBAG,JHARKHAND
18250,861262,825407,HAZARIBAG,JHARKHAND
18251,861297,825408,CHATRA,JHARKHAND
18252,861673,825409,KODERMA,JHARKHAND
18253,861758,825410,KODERMA,JHARKHAND
18254,861814,825411,HAZARIBAG,JHARKHAND
18255,861873,825412,GIRIDH,JHARKHAND
18256,862168,825413,HAZARIBAG,JHARKHAND
18257,862189,825418,KODERMA,JHARKHAND
18258,862265,825421,KODERMA,JHARKHAND
18259,862266,826001,DHANBAD,JHARKHAND
18260,862273,826003,DHANBAD,JHARKHAND
18261,862276,826004,DHANBAD,JHARKHAND
18262,862304,826005,DHANBAD,JHARKHAND
18263,862307,826006,CHATRA,JHARKHAND
18264,862330,827001,BOKARO,JHARKHAND
18265,862336,827003,BOKARO,JHARKHAND
18266,862340,827004,BOKARO,JHARKHAND
18267,862343,827006,BOKARO,JHARKHAND
18268,862346,827009,BOKARO,JHARKHAND
18269,862356,827010,BOKARO,JHARKHAND
18270,862401,827012,BOKARO,JHARKHAND
18271,862406,827013,BOKARO,JHARKHAND
18272,862526,827014,BOKARO,JHARKHAND
18273,862532,827302,BOKARO,JHARKHAND
18274,862611,828101,DHANBAD,JHARKHAND
18275,862619,828103,DHANBAD,JHARKHAND
18276,862624,828104,DUMKA,JHARKHAND
18277,862629,828105,DHANBAD,JHARKHAND
18278,862632,828106,DHANBAD,JHARKHAND
18279,862637,828107,BOKARO,JHARKHAND
18280,862640,828108,BOKARO,JHARKHAND
18281,862643,828109,BOKARO,JHARKHAND
18282,862911,828110,DHANBAD,JHARKHAND
18283,862918,828111,DHANBAD,JHARKHAND
18284,862939,828112,DHANBAD,JHARKHAND
18285,862945,828113,DHANBAD,JHARKHAND
18286,862972,828114,BOKARO,JHARKHAND
18287,862995,828115,DHANBAD,JHARKHAND
18288,863003,828116,DHANBAD,JHARKHAND
18289,863022,828117,DHANBAD,JHARKHAND
18290,863028,828119,DHANBAD,JHARKHAND
18291,863030,828120,DHANBAD,JHARKHAND
18292,863033,828121,DHANBAD,JHARKHAND
18293,863047,828122,DHANBAD,JHARKHAND
18294,863053,828123,DHANBAD,JHARKHAND
18295,863056,828124,DHANBAD,JHARKHAND
18296,863059,828125,DHANBAD,JHARKHAND
18297,863086,828126,DHANBAD,JHARKHAND
18298,863089,828127,DHANBAD,JHARKHAND
18299,863092,828128,DHANBAD,JHARKHAND
18300,863102,828129,DHANBAD,JHARKHAND
18301,863119,828130,DHANBAD,JHARKHAND
18302,863121,828131,DHANBAD,JHARKHAND
18303,863128,828132,DHANBAD,JHARKHAND
18304,863131,828133,DHANBAD,JHARKHAND
18305,863135,828134,DHANBAD,JHARKHAND
18306,863234,828135,DHANBAD,JHARKHAND
18307,863237,828142,DHANBAD,JHARKHAND
18308,863316,828201,DHANBAD,JHARKHAND
18309,863408,828202,DHANBAD,JHARKHAND
18310,863435,828203,DHANBAD,JHARKHAND
18311,863446,828204,DHANBAD,JHARKHAND
18312,863500,828205,DHANBAD,JHARKHAND
18313,863605,828206,DHANBAD,JHARKHAND
18314,863611,828207,DHANBAD,JHARKHAND
18315,863618,828301,DHANBAD,JHARKHAND
18316,863627,828302,DHANBAD,JHARKHAND
18317,863632,828303,DHANBAD,JHARKHAND
18318,863642,828304,DHANBAD,JHARKHAND
18319,863654,828305,DHANBAD,JHARKHAND
18320,863669,828306,DHANBAD,JHARKHAND
18321,863743,828307,DHANBAD,JHARKHAND
18322,863757,828308,DHANBAD,JHARKHAND
18323,863763,828309,DHANBAD,JHARKHAND
18324,863768,828401,DHANBAD,JHARKHAND
18325,863787,828402,DHANBAD,JHARKHAND
18326,863889,828403,BOKARO,JHARKHAND
18327,863914,828404,BOKARO,JHARKHAND
18328,863915,829101,RAMGARH,JHARKHAND
18329,863926,829102,RAMGARH,JHARKHAND
18330,863927,829103,RAMGARH,JHARKHAND
18331,863941,829104,BOKARO,JHARKHAND
18332,863945,829105,RAMGARH,JHARKHAND
18333,863959,829106,RAMGARH,JHARKHAND
18334,863965,829107,BOKARO,JHARKHAND
18335,863979,829108,RAMGARH,JHARKHAND
18336,863980,829109,RAMGARH,JHARKHAND
18337,863985,829110,RAMGARH,JHARKHAND
18338,864080,829111,BOKARO,JHARKHAND
18339,864117,829112,BOKARO,JHARKHAND
18340,864161,829113,BOKARO,JHARKHAND
18341,864164,829114,BOKARO,JHARKHAND
18342,864168,829116,BOKARO,JHARKHAND
18343,864169,829117,RAMGARH,JHARKHAND
18344,864199,829118,RAMGARH,JHARKHAND
18345,864212,829119,RAMGARH,JHARKHAND
18346,864241,829121,BOKARO,JHARKHAND
18347,864296,829122,RAMGARH,JHARKHAND
18348,864298,829123,BOKARO,JHARKHAND
18349,864314,829124,HAZARIBAG,JHARKHAND
18350,864321,829125,RAMGARH,JHARKHAND
18351,864328,829126,RAMGARH,JHARKHAND
18352,864329,829127,BOKARO,JHARKHAND
18353,864335,829128,BOKARO,JHARKHAND
18354,864345,829130,RAMGARH,JHARKHAND
18355,864346,829131,RAMGARH,JHARKHAND
18356,864347,829132,BOKARO,JHARKHAND
18357,864361,829133,RAMGARH,JHARKHAND
18358,864364,829134,RAMGARH,JHARKHAND
18359,864376,829135,RAMGARH,JHARKHAND
18360,864378,829143,RAMGARH,JHARKHAND
18361,864385,829144,BOKARO,JHARKHAND
18362,864438,829149,BOKARO,JHARKHAND
18363,864439,829150,RAMGARH,JHARKHAND
18364,864448,829201,CHATRA,JHARKHAND
18365,864459,829202,LATEHAR,JHARKHAND
18366,864617,829203,LATEHAR,JHARKHAND
18367,864697,829204,LATEHAR,JHARKHAND
18368,864799,829205,RANCHI,JHARKHAND
18369,864813,829206,LATEHAR,JHARKHAND
18370,864914,829207,LATEHAR,JHARKHAND
18371,865009,829208,RANCHI,JHARKHAND
18372,865033,829209,HAZARIBAG,JHARKHAND
18373,865040,829210,RANCHI,JHARKHAND
18374,865046,829301,DHANBAD,JHARKHAND
18375,865077,831001,EAST SINGHBHUM,JHARKHAND
18376,865081,831002,WEST SINGHBHUM,JHARKHAND
18377,865424,831003,EAST SINGHBHUM,JHARKHAND
18378,865425,831004,EAST SINGHBHUM,JHARKHAND
18379,865443,831005,EAST SINGHBHUM,JHARKHAND
18380,865444,831006,EAST SINGHBHUM,JHARKHAND
18381,865445,831007,EAST SINGHBHUM,JHARKHAND
18382,865446,831009,WEST SINGHBHUM,JHARKHAND
18383,865449,831010,EAST SINGHBHUM,JHARKHAND
18384,865450,831011,WEST SINGHBHUM,JHARKHAND
18385,865452,831012,EAST SINGHBHUM,JHARKHAND
18386,865486,831013,WEST SINGHBHUM,JHARKHAND
18387,865487,831014,WEST SINGHBHUM,JHARKHAND
18388,865488,831015,EAST SINGHBHUM,JHARKHAND
18389,865490,831016,EAST SINGHBHUM,JHARKHAND
18390,865492,831017,EAST SINGHBHUM,JHARKHAND
18391,865493,831018,SERAIKELA-KHARSAWAN,JHARKHAND
18392,865495,831019,EAST SINGHBHUM,JHARKHAND
18393,865509,831020,EAST SINGHBHUM,JHARKHAND
18394,865510,832101,EAST SINGHBHUM,JHARKHAND
18395,865984,832102,EAST SINGHBHUM,JHARKHAND
18396,866124,832103,EAST SINGHBHUM,JHARKHAND
18397,866128,832104,EAST SINGHBHUM,JHARKHAND
18398,866237,832105,EAST SINGHBHUM,JHARKHAND
18399,866332,832106,EAST SINGHBHUM,JHARKHAND
18400,866341,832107,WEST SINGHBHUM,JHARKHAND
18401,866423,832108,WEST SINGHBHUM,JHARKHAND
18402,866481,832109,WEST SINGHBHUM,JHARKHAND
18403,866486,832110,EAST SINGHBHUM,JHARKHAND
18404,866487,832111,EAST SINGHBHUM,JHARKHAND
18405,866488,832112,EAST SINGHBHUM,JHARKHAND
18406,866557,832301,EAST SINGHBHUM,JHARKHAND
18407,866785,832302,EAST SINGHBHUM,JHARKHAND
18408,866984,832303,EAST SINGHBHUM,JHARKHAND
18409,867131,832304,EAST SINGHBHUM,JHARKHAND
18410,867170,832401,SERAIKELA-KHARSAWAN,JHARKHAND
18411,867294,832402,WEST SINGHBHUM,JHARKHAND
18412,867334,832403,SERAIKELA-KHARSAWAN,JHARKHAND
18413,867411,832404,SERAIKELA-KHARSAWAN,JHARKHAND
18414,867532,833101,SERAIKELA-KHARSAWAN,JHARKHAND
18415,867599,833102,WEST SINGHBHUM,JHARKHAND
18416,867885,833103,WEST SINGHBHUM,JHARKHAND
18417,868055,833104,WEST SINGHBHUM,JHARKHAND
18418,868191,833105,WEST SINGHBHUM,JHARKHAND
18419,868354,833106,WEST SINGHBHUM,JHARKHAND
18420,868390,833201,WEST SINGHBHUM,JHARKHAND
18421,868417,833202,WEST SINGHBHUM,JHARKHAND
18422,868434,833203,WEST SINGHBHUM,JHARKHAND
18423,868452,833204,WEST SINGHBHUM,JHARKHAND
18424,868796,833212,WEST SINGHBHUM,JHARKHAND
18425,868799,833213,WEST SINGHBHUM,JHARKHAND
18426,868802,833214,WEST SINGHBHUM,JHARKHAND
18427,869050,833215,WEST SINGHBHUM,JHARKHAND
18428,869158,833216,SERAIKELA-KHARSAWAN,JHARKHAND
18429,869276,833217,WEST SINGHBHUM,JHARKHAND
18430,869302,833218,WEST SINGHBHUM,JHARKHAND
18431,869346,833219,SERAIKELA-KHARSAWAN,JHARKHAND
18432,869461,833220,WEST SINGHBHUM,JHARKHAND
18433,869600,833221,WEST SINGHBHUM,JHARKHAND
18434,869604,833222,WEST SINGHBHUM,JHARKHAND
18435,869607,833223,WEST SINGHBHUM,JHARKHAND
18436,869610,834001,RANCHI,JHARKHAND
18437,869611,834002,RANCHI,JHARKHAND
18438,869618,834003,RANCHI,JHARKHAND
18439,869626,834004,RANCHI,JHARKHAND
18440,869707,834005,RANCHI,JHARKHAND
18441,869726,834006,RANCHI,JHARKHAND
18442,869778,834008,RANCHI,JHARKHAND
18443,869782,834009,RANCHI,JHARKHAND
18444,869787,834010,RANCHI,JHARKHAND
18445,869865,835101,RANCHI,JHARKHAND
18446,869923,835102,RANCHI,JHARKHAND
18447,870158,835103,RANCHI,JHARKHAND
18448,870262,835201,SIMDEGA,JHARKHAND
18449,870481,835202,RANCHI,JHARKHAND
18450,870630,835203,GUMLA,JHARKHAND
18451,870689,835204,RANCHI,JHARKHAND
18452,871113,835205,RANCHI,JHARKHAND
18453,871241,835206,GUMLA,JHARKHAND
18454,871381,835207,GUMLA,JHARKHAND
18455,871387,835208,GUMLA,JHARKHAND
18456,871522,835209,WEST SINGHBHUM,JHARKHAND
18457,871613,835210,KHUNTI,JHARKHAND
18458,872022,835211,SIMDEGA,JHARKHAND
18459,872187,835212,SIMDEGA,JHARKHAND
18460,872264,835213,LOHARDAGA,JHARKHAND
18461,872401,835214,RANCHI,JHARKHAND
18462,872683,835215,RANCHI,JHARKHAND
18463,872684,835216,KHUNTI,JHARKHAND
18464,872920,835217,RANCHI,JHARKHAND
18465,872977,835218,GUMLA,JHARKHAND
18466,872987,835219,RANCHI,JHARKHAND
18467,873191,835220,GUMLA,JHARKHAND
18468,873292,835221,RANCHI,JHARKHAND
18469,873360,835222,RANCHI,JHARKHAND
18470,873457,835223,SIMDEGA,JHARKHAND
18471,873571,835224,GUMLA,JHARKHAND
18472,873707,835225,RANCHI,JHARKHAND
18473,874277,835226,SIMDEGA,JHARKHAND
18474,874417,835227,KHUNTI,JHARKHAND
18475,874883,835228,SIMDEGA,JHARKHAND
18476,874951,835229,SIMDEGA,JHARKHAND
18477,875098,835230,GUMLA,JHARKHAND
18478,875184,835231,GUMLA,JHARKHAND
18479,875343,835232,GUMLA,JHARKHAND
18480,875430,835233,GUMLA,JHARKHAND
18481,875515,835234,KHUNTI,JHARKHAND
18482,875610,835235,SIMDEGA,JHARKHAND
18483,875664,835301,RANCHI,JHARKHAND
18484,875797,835302,LOHARDAGA,JHARKHAND
18485,876316,835303,RANCHI,JHARKHAND
18486,876420,835325,LOHARDAGA,JHARKHAND
18487,876506,841101,SARAN,BIHAR
18488,876619,841201,SARAN,BIHAR
18489,876668,841202,SARAN,BIHAR
18490,876710,841203,SIWAN,BIHAR
18491,876768,841204,SARAN,BIHAR
18492,876812,841205,SARAN,BIHAR
18493,876843,841206,SARAN,BIHAR
18494,876868,841207,SARAN,BIHAR
18495,876949,841208,SARAN,BIHAR
18496,876990,841209,SARAN,BIHAR
18497,877014,841210,SIWAN,BIHAR
18498,877082,841211,SARAN,BIHAR
18499,877155,841212,SARAN,BIHAR
18500,877190,841213,SARAN,BIHAR
18501,877239,841214,SARAN,BIHAR
18502,877257,841215,SARAN,BIHAR
18503,877308,841216,SARAN,BIHAR
18504,877349,841217,SARAN,BIHAR
18505,877413,841218,SARAN,BIHAR
18506,877444,841219,SARAN,BIHAR
18507,877572,841220,SARAN,BIHAR
18508,877630,841221,SARAN,BIHAR
18509,877791,841222,SARAN,BIHAR
18510,877832,841223,SARAN,BIHAR
18511,877873,841224,SARAN,BIHAR
18512,877908,841225,SARAN,BIHAR
18513,877919,841226,SIWAN,BIHAR
18514,878077,841227,SIWAN,BIHAR
18515,878146,841231,SIWAN,BIHAR
18516,878254,841232,SIWAN,BIHAR
18517,878335,841233,SIWAN,BIHAR
18518,878403,841234,SIWAN,BIHAR
18519,878465,841235,SIWAN,BIHAR
18520,878510,841236,SIWAN,BIHAR
18521,878576,841237,SIWAN,BIHAR
18522,878602,841238,SIWAN,BIHAR
18523,878670,841239,SIWAN,BIHAR
18524,878900,841240,SIWAN,BIHAR
18525,878930,841241,SIWAN,BIHAR
18526,878999,841242,SIWAN,BIHAR
18527,879013,841243,SIWAN,BIHAR
18528,879117,841244,SIWAN,BIHAR
18529,879181,841245,SIWAN,BIHAR
18530,879335,841286,SIWAN,BIHAR
18531,879387,841287,SIWAN,BIHAR
18532,879428,841301,SARAN,BIHAR
18533,879534,841302,SARAN,BIHAR
18534,879553,841305,SARAN,BIHAR
18535,879595,841311,SARAN,BIHAR
18536,879798,841312,SARAN,BIHAR
18537,879804,841313,SARAN,BIHAR
18538,879885,841316,SARAN,BIHAR
18539,879906,841401,SARAN,BIHAR
18540,880025,841402,SARAN,BIHAR
18541,880060,841403,SARAN,BIHAR
18542,880206,841404,SIWAN,BIHAR
18543,880269,841405,GOPALGANJ,BIHAR
18544,880378,841406,SIWAN,BIHAR
18545,880514,841407,GOPALGANJ,BIHAR
18546,880603,841408,SIWAN,BIHAR
18547,880660,841409,GOPALGANJ,BIHAR
18548,880728,841410,SARAN,BIHAR
18549,880794,841411,SARAN,BIHAR
18550,880914,841412,SARAN,BIHAR
18551,880997,841413,GOPALGANJ,BIHAR
18552,881036,841414,SARAN,BIHAR
18553,881124,841415,SARAN,BIHAR
18554,881211,841416,SIWAN,BIHAR
18555,881240,841417,SARAN,BIHAR
18556,881333,841418,SARAN,BIHAR
18557,881379,841419,SARAN,BIHAR
18558,881440,841420,GOPALGANJ,BIHAR
18559,881524,841421,SARAN,BIHAR
18560,881570,841422,SARAN,BIHAR
18561,881617,841423,GOPALGANJ,BIHAR
18562,881696,841424,SARAN,BIHAR
18563,881832,841425,GOPALGANJ,BIHAR
18564,881919,841426,GOPALGANJ,BIHAR
18565,882199,841427,GOPALGANJ,BIHAR
18566,882315,841428,GOPALGANJ,BIHAR
18567,882524,841434,SIWAN,BIHAR
18568,882596,841435,SIWAN,BIHAR
18569,882643,841436,SIWAN,BIHAR
18570,882908,841437,GOPALGANJ,BIHAR
18571,883124,841438,GOPALGANJ,BIHAR
18572,883313,841439,SIWAN,BIHAR
18573,883389,841440,GOPALGANJ,BIHAR
18574,883462,841441,SIWAN,BIHAR
18575,883533,841442,SARAN,BIHAR
18576,883568,841443,SARAN,BIHAR
18577,883636,841446,SIWAN,BIHAR
18578,883641,841460,SARAN,BIHAR
18579,883657,841501,GOPALGANJ,BIHAR
18580,883751,841502,SIWAN,BIHAR
18581,883790,841503,GOPALGANJ,BIHAR
18582,883933,841504,SIWAN,BIHAR
18583,884010,841505,GOPALGANJ,BIHAR
18584,884062,841506,SIWAN,BIHAR
18585,884334,841507,SIWAN,BIHAR
18586,884376,841508,GOPALGANJ,BIHAR
18587,884548,841509,SIWAN,BIHAR
18588,884580,842001,MUZAFFARPUR,BIHAR
18589,884596,842002,MUZAFFARPUR,BIHAR
18590,884668,842003,MUZAFFARPUR,BIHAR
18591,884671,842004,MUZAFFARPUR,BIHAR
18592,884691,842005,MUZAFFARPUR,BIHAR
18593,884695,843101,MUZAFFARPUR,BIHAR
18594,884748,843102,MUZAFFARPUR,BIHAR
18595,884766,843103,MUZAFFARPUR,BIHAR
18596,884867,843104,MUZAFFARPUR,BIHAR
18597,884911,843105,MUZAFFARPUR,BIHAR
18598,884960,843106,MUZAFFARPUR,BIHAR
18599,884987,843107,MUZAFFARPUR,BIHAR
18600,885049,843108,MUZAFFARPUR,BIHAR
18601,885071,843109,MUZAFFARPUR,BIHAR
18602,885161,843110,VAISHALI,BIHAR
18603,885252,843111,MUZAFFARPUR,BIHAR
18604,885359,843112,MUZAFFARPUR,BIHAR
18605,885404,843113,MUZAFFARPUR,BIHAR
18606,885480,843114,VAISHALI,BIHAR
18607,885637,843115,MUZAFFARPUR,BIHAR
18608,885688,843116,MUZAFFARPUR,BIHAR
